dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
12.4 x 2.8 x 9.4 inches,2.1 pounds,http://www.amazon.com/TP-LINK-TL-WDR3600-Wireless-Gigabit-300Mbps/dp/B008RV51EE,$49.99,774,Computers & Accessories,Electronics,81,"TP-LINK TL-WDR3600 Wireless N600 Dual Band Router, Gigabit, 2.4GHz 300Mbps+5Ghz 300Mbps, 2 USB port, Wireless On/Off Switch"
11.2 x 8.4 x 2.4 inches,15.2 ounces,http://www.amazon.com/NETGEAR-Router-External-Antennas-WNR2020v2/dp/B00MRVJYEI,$21.99,506,Computers & Accessories,Electronics,82,NETGEAR N300 Wi-Fi Router with High Power 5dBi External Antennas (WNR2020v2)
4.5 x 3 x 0.5 inches,0.3 ounces,http://www.amazon.com/Cricut-29-0002-Replacement-Cutting-Machines/dp/B000XANNVA,$7.20,348,Scrapbooking & Stamping,"Arts, Crafts & Sewing",98,Cricut 29-0002 Replacement Cutting Blades for Cricut Cutting Machines
11.7 x 5.1 x 0.4 inches,7.2 ounces,http://www.amazon.com/Cornell-1021095-Simply-Watercolor-Cakes/dp/B00114RIIQ,$4.76,267,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",99,Loew Cornell 1021095 Simply Art Watercolor Cakes
2 x 0.2 x 9.8 inches,2.1 ounces,http://www.amazon.com/Snazaroo-Face-Paint-Painting-Brushes/dp/B002OE2V1G,$3.98,132,Crafting,"Arts, Crafts & Sewing",97,Snazaroo Face Paint Set of 3 Face Painting Brushes
1.3 x 7.2 x 10.1 inches,0.3 ounces,http://www.amazon.com/Loew-Cornell-Brush-Set-Value-Pack/dp/B000U68YJI,$6.97,257,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",95,Loew-Cornell Brush Set Value Pack
,3.2 ounces,http://www.amazon.com/Artist-Watercolor-Acrylic-Painting-Supplies/dp/B00PXMYA1A,$9.10,28,"Organization, Storage & Transport","Arts, Crafts & Sewing",94,Outop 12pcs Nylon Hair Paint Brush Set Artist Watercolor Acrylic Oil Painting Supplies
2.3 x 2.3 x 37.5 inches,3 pounds,http://www.amazon.com/Loew-Cornell-65-Inch-Natural-Floor-Easel/dp/B00114OS84,$12.80,191,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",93,Loew-Cornell 65-Inch Natural Wood Floor Easel
21 x 17 x 16 inches,12.6 pounds,http://www.amazon.com/Fairfield-10-Pound-Poly-Fil-Premium-Polyester/dp/B00465UPA0,$19.95,35,Sewing,"Arts, Crafts & Sewing",92,"Fairfield 10-Pound Poly-Fil Premium Polyester Fiber, White"
14.3 x 4.4 x 1.4 inches,7.2 ounces,http://www.amazon.com/Darice-35745-Knife-Server-Crystal/dp/B0018M8H04,$4.98,767,Kitchen & Dining,Home & Kitchen,90,"Darice 35745, Knife and Server Set, Faux Crystal"
9 x 0.8 x 4 inches,12 ounces,http://www.amazon.com/Acrylic-Colors-Complete-Great-Fabric/dp/B0099Q1GR2,$6.10,282,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",91,"Acrylic Colors Complete Set of 12 Paint Tubes 12ml Each -Great for Art Canvas, Wood and Fabric."
0.5 x 3.6 x 6.6 inches,4.8 ounces,http://www.amazon.com/Fiskars-Inch-Left-handed-Pointed-tip-Scissors/dp/B0020MLI4S,$5.98,278,Crafting,"Arts, Crafts & Sewing",88,Fiskars 5 Inch Left-handed Pointed-tip Kids Scissors
15.3 x 13.1 x 12.6 inches,18.1 pounds,http://www.amazon.com/Brother-1034D-Thread-Threading-Differential/dp/B0000CBK1L,$199.88,"2,016",Sewing,"Arts, Crafts & Sewing",86,Brother 1034D 3 or 4 Thread Serger with Easy Lay In Threading with Differential Feed
15.2 x 6.2 x 12 inches,17.2 pounds,http://www.amazon.com/Singer-Sewing-4432-Extra-High-Stainless/dp/B00JJ6L6PY,$139.99,"2,415",Sewing,"Arts, Crafts & Sewing",87,Singer Sewing 4432 Heavy Duty Extra-High Speed Sewing Machine with Metal Frame and Stainless Steel Bedplate
,2.9 ounces,http://www.amazon.com/Coromose-Creative-Dandelion-Removable-Sticker/dp/B00NNQ9GGC,$1.95,164,Painting Supplies & Wall Treatments,Tools & Home Improvement,83,Coromose Creative Dandelion Removable Mural PVC Wall Art Decal Sticker
,,http://www.amazon.com/RinGuard-Ring-Size-Adjuster-Sizes/dp/B00PI0T25Q,$6.49,284,Beading & Jewelry Making,"Arts, Crafts & Sewing",84,RinGuard Ring Size Adjuster (Set of 3 Sizes)
0.8 x 5.2 x 7 inches,2.9 ounces,http://www.amazon.com/Sakura-30067-8-Piece-Micron-Graphic/dp/B004QHI43S,$13.87,220,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",85,"Sakura 30067 8-Piece Pigma Micron, Graphic & Brush Pen Set, Black"
5 x 1 x 8 inches,2.4 ounces,http://www.amazon.com/InstaMorph-Moldable-Plastic-6-oz/dp/B004MFLU4Y,$9.99,434,Crafting,"Arts, Crafts & Sewing",80,InstaMorph - Moldable Plastic - 6 oz
9.5 x 1 x 8 inches,3.2 ounces,http://www.amazon.com/Sargent-Art-22-1592-Classic-Peggable/dp/B007VYLQG0,$4.80,15,Arts & Crafts,Toys & Games,82,"Sargent Art 22-1592 30 Count Classic Markers, Fine Conical Tip, Plastic Peggable Pouch"
0.6 x 3.7 x 7.2 inches,1.6 ounces,http://www.amazon.com/Fiskars-194900-1001-Pre-School-Training-Scissors/dp/B00K2T14WW,$2.99,61,Crafting,"Arts, Crafts & Sewing",81,"Fiskars 194900-1001 Pre-School Training Scissors, Assorted Colors"
,0.3 ounces,http://www.amazon.com/Bracelet-Winchester-Supernatural-Friendship-Bridesmaid/dp/B00RYFZ1AI,$0.60,56,Beading & Jewelry Making,"Arts, Crafts & Sewing",79,"Bracelet, Angel Wings, Wing, Owls, Pagan and Wiccan, Dean Winchester, Supernatural, Star Bracelet, Brown, Friendship, Bridesmaid Gift"
1.6 x 12.3 x 12.8 inches,1.6 pounds,http://www.amazon.com/Martha-Stewart-Gift-White-Eyelet/dp/B0045HPFMC,$11.96,624,Sewing,"Arts, Crafts & Sewing",78,"Martha Stewart Gift Card Box, White Eyelet"
19.6 x 12.7 x 12.5 inches,8 pounds,http://www.amazon.com/Brother-5300-Universal-Machine-Carrying/dp/B0002KHBS2,$20.99,"1,129",Sewing,"Arts, Crafts & Sewing",77,Brother 5300 Universal Sewing Machine Carrying Case
10.7 x 4.9 x 0.8 inches,4 ounces,http://www.amazon.com/Darice-5-Piece-Painting-Knife-Set/dp/B004669XQ6,$6.47,406,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",76,Darice 5-Piece Painting Knife Set
11 x 3.5 x 0.8 inches,13.4 ounces,http://www.amazon.com/Beadalon-7-Piece-Tool-Pouch-Econo/dp/B00164SF6U,$8.93,514,Beading & Jewelry Making,"Arts, Crafts & Sewing",73,"Beadalon 7-Piece Tool Kit Zip Pouch, Econo"
7.6 x 5.1 x 0.6 inches,3.2 ounces,http://www.amazon.com/Sakura-38176-10-Piece-Assorted-Moonlight/dp/B000GZOCA8,$8.85,289,Office & School Supplies,Office Products,74,Sakura 38176 10-Piece Gelly Roll Assorted Colors Blister Card Moonlight 10 Bold Point Gel Ink Pen Set
,0.3 ounces,http://www.amazon.com/Silver-Amazing-Crucifix-Necklace-Accessories/dp/B00RGCLYYQ,$1.56,140,Beading & Jewelry Making,"Arts, Crafts & Sewing",75,DDU(TM) 1Pc Silver- Women Lady Amazing Retro Alloy Crucifix Cross Pendant Chain Necklace Accessories Gift
12.5 x 6.5 x 0.4 inches,1.2 pounds,http://www.amazon.com/Vinyl-Ease-Permanent-Adhesive-Assorted/dp/B00331S0GO,$16.95,404,Crafting,"Arts, Crafts & Sewing",71,"Vinyl Ease 30 Sheets of Permanent Adhesive Backed Vinyl for Craft Cutters, 6 by 12-Inch, Assorted"
3.7 x 1.2 x 8.7 inches,3.5 ounces,http://www.amazon.com/Fiskars-Contour-Rotary-Cutter-195210-1001/dp/B000B7M8WU,$9.59,700,Sewing,"Arts, Crafts & Sewing",72,Fiskars 45mm Contour Rotary Cutter (195210-1001)
9.9 x 1 x 4.6 inches,10.4 ounces,http://www.amazon.com/Testors-Promotional-Enamel-Paint-Set/dp/B00005C2KF,$7.79,273,Hobbies,Toys & Games,70,Testors Promotional Enamel Paint Set
11 x 0.1 x 8.5 inches,0.3 ounces,http://www.amazon.com/Silhouette-MEDIA-TATTOO-Temporary-Tattoo-Paper/dp/B0043WJ3OA,$7.41,298,Makeup,Beauty,68,Silhouette Temporary Tattoo Paper
9 x 1 x 11 inches,1.6 ounces,http://www.amazon.com/Transfer-Stencil-Paper-15-Sheets/dp/B0036WEBLI,$7.10,393,Crafting,"Arts, Crafts & Sewing",67,Transfer Stencil Paper 15 Sheets
7.7 x 1.5 x 0.2 inches,12.6 ounces,http://www.amazon.com/Loririri-Leather-Packing-Titanize-Scissors/dp/B00ZKST9UY,$13.80,21,Crafting,"Arts, Crafts & Sewing",69,Loririri 24pcs Leather Packing Titanize Scissors Style Lock Opener and Single Hook Lock Picks
5.6 x 2 x 2.7 inches,11.2 ounces,http://www.amazon.com/Rit-Dye-Liquid-Fabric-8-Ounce/dp/B001QX2G9S,$2.45,228,Fabric Decorating,"Arts, Crafts & Sewing",66,"Rit Dye Liquid Fabric Dye, 8-Ounce, Black"
7.6 x 2.9 x 0.6 inches,0.8 ounces,http://www.amazon.com/Sakura-37488-3-Piece-Blister-Medium/dp/B0077RHJSK,$4.47,310,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",65,"Sakura 37488 3-Piece Gelly Roll Blister Card Medium Point Gel Ink Pen Set, White"
,10.4 ounces,http://www.amazon.com/Premium-Chalk-Markers-Chalkboards-Whiteboards/dp/B00PM473TK,$21.77,662,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",63,"Premium Chalk Markers - Pack of 10 neon color pens. Used on Chalkboards, Windows, Labels, Bistros, Glass, Whiteboards. Water based wet wipe erasable pen - 6 mm Bullet Tip"
0.1 x 0.1 inches,4 ounces,http://www.amazon.com/Beadaholique-Count-Resealable-Zipper-2-Inch/dp/B00AFRWKO2,$3.26,194,Household Supplies,Health & Personal Care,64,"Beadaholique 100 Count Resealable Zipper Poly Bags, 2 by 2-Inch, 50mm by 50mm, Clear"
,5.6 ounces,http://www.amazon.com/100pcs-Wedding-Retangle-Bonbonniere-Twines/dp/B00ISI8AT4,$4.95,113,Crafting,"Arts, Crafts & Sewing",62,Outop 100pcs Wedding Brown Retangle Kraft Paper Tag Bonbonniere Favor Gift Tags with Jute Twines(100pcs)
1.2 x 4.6 x 8 inches,9.6 ounces,http://www.amazon.com/Sakura-XNCW-24N-24-Piece-Assorted-Colors/dp/B001OVG40E,$19.67,526,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",61,Sakura XNCW-24N 24-Piece Koi Assorted Water Colors Field Sketch Set with Brush
,12 ounces,http://www.amazon.com/KMASHI-Thunderbolt-Incredible-Blackberry-Smartphones/dp/B00JM59JPG,$13.99,"2,936",Computers & Accessories,Electronics,97,"KMASHI 10000mAh MP816 (2.1Amp+1Amp Output,2Amp Input Fast Charging) Dual USB Portable External Extended Battery Pack Power Bank Backup Charger For iPhone 6 Plus 5S 5C 5 4S 4 iPad Air Retina Mini Samsung Galaxy S5 I9600 Neo S4 I9500 I9190 S3 I9300 S3 I8190 S2 Note 3 N9000 Gear HTC Sensation One X S EVO 3D 4G DNA Thunderbolt Incredible Droid DNANexus 4 7 10 LG Optimus V Blackberry Z10 Z30 Q5 Q10 Bold Curve Torch Motorola Razr Maxx Bionic ATRIX Nokia Lumia 1020 920 Google Glasses and other 5V Smartphones"
,3.5 ounces,http://www.amazon.com/Mpow-Headphones-Sweatproof-High-fidelity-Smartphones/dp/B00WUDX250,$25.99,900,Fan Shop,Sports & Outdoors,98,Mpow Swift Bluetooth 4.0 Wireless Sport Headphones Sweatproof Running Gym Exercise Bluetooth Stereo Earbuds Earphones Car Hands-free Calling Headsets with Microphone and High-fidelity Stereo Sound via apt-X for iPhone 6 6 plus 5S 4S Galaxy S6 S5 and iOS android Smartphones (Cool Black)
4 x 0.4 x 5.5 inches,0.3 ounces,http://www.amazon.com/Lexar-High-Performance-MicroSDHC-Reader-LSDMI32GBBNL633R/dp/B00IF4OC8Y,$24.99,"1,262",Computers & Accessories,Electronics,96,Lexar High-Performance MicroSDHC 633x 32GB UHS-I/U3 (Up to 95MB/s Read) w/USB 3.0 Reader Flash Memory Card LSDMI32GBBNL633R
6 x 2.8 x 0.5 inches,5.6 ounces,http://www.amazon.com/Battery-Anker-Extended-Capacity-Certified/dp/B00PRXHCPQ,$69.99,114,"Cases, Holsters & Clips",Cell Phones & Accessories,94,"iPhone 6 Battery Case, Anker Premium Extended Battery Case for iPhone 6 (4.7 inch) with 3100mAh Capacity / 130% Extra Battery [Apple MFi Certified] (Black)"
7.4 x 1.8 x 6.1 inches,1.2 pounds,http://www.amazon.com/Portable-International-Converter-Interchangeable-Worldwide/dp/B00MSTG93S,$42.99,319,Electrical,Tools & Home Improvement,93,"BESTEK® Portable International Travel Voltage Converter 220V to 110V with Interchangeable Worldwide UK/US/AU/EU Plugs + 4 USB(6A Max) Charging Ports for iPhone,iPad,Samsung,Tablet"
,1.4 pounds,http://www.amazon.com/Photive-Resistant-Shockproof-Waterproof-Technology/dp/B00K589F8A,$39.95,"2,151",Portable Audio & Video,Electronics,95,Photive HYDRA Rugged Water Resistant Wireless Bluetooth Speaker. Shockproof and Waterproof Wireless Speaker with latest Bluetooth 4.0 Technology
2.2 x 0.2 x 2 inches,0.3 ounces,http://www.amazon.com/Samsung-Original-Replacement-Technology-Carriers/dp/B00DD6LCQY,$7.99,"2,036",Accessories,Cell Phones & Accessories,92,Samsung Original Genuine OEM Samsung Galaxy S3 2100 mAh Spare Replacement Li-Ion Battery with NFC Technology for All Carriers - Non-Retail Packaging - Silver
7.9 x 3.2 x 0.4 inches,0.3 ounces,http://www.amazon.com/Coolreall-Premium-Tempered-Screen-Protector/dp/B00Q65JRG6,$4.99,573,Accessories,Cell Phones & Accessories,89,Coolreall Premium Tempered Glass Screen Protector for iPhone 5 / 5C / 5S (0.33mm HD Ultra Clear)
,2.4 ounces,http://www.amazon.com/Skinomi%C2%AE-TechSkin-Replacement-Definition-Anti-Bubble/dp/B011M7ZTUA,$7.45,"2,429",Accessories,Cell Phones & Accessories,90,Skinomi® TechSkin - Samsung Galaxy S6 Edge+ / Edge Plus Screen Protector Premium HD Clear Film with Free Lifetime Replacement Warranty / Ultra High Definition Invisible and Anti-Bubble Crystal Shield
,0.8 ounces,http://www.amazon.com/Transmitter-JETech%C2%AE-Wireless-Charger-Samsung/dp/B00URUJWPW,$16.99,"1,201",Portable Audio & Video,Electronics,91,"FM Transmitter, JETech® Wireless FM Transmitter Radio Car Kit with 3.5mm Audio Plug and Car Charger for iPhone 6/5/4, iPad, iPod, Samsung Devices, and ANY Smart Phones with 3.5mm Audio Plug"
3.5 x 1.3 x 1.3 inches,1.1 ounces,http://www.amazon.com/Qualcomm-Certified-Aukey-Charger-Included/dp/B00LJT2EPK,$16.99,539,Accessories,Cell Phones & Accessories,88,[Qualcomm Certified] Aukey Quick Charge 2.0 30W 2 Ports USB Car Charger Adapter(AIPower 5V/2.4A+Quick Charge 12V/1.5A 9V/2A 5V/2A; Included an 20AWG 3.3FT Micro USB Cable) - Black
6.7 x 5.5 x 1 inches,0.3 ounces,http://www.amazon.com/HV-Digital%C2%AE-Wireless-Bluetooth-Headset/dp/B00QSA84A4,$6.09,272,Accessories,Cell Phones & Accessories,85,HV Digital® HV-800 Wireless Bluetooth Headset - Bluetooth v4.0 with Memory Flex Neckband Design (Black)
4.2 x 8.8 x 1.8 inches,0.8 ounces,http://www.amazon.com/Samsung-Wireless-Charging-Wall-Charger/dp/B00UCZGS6S,$39.96,"1,109",Accessories,Cell Phones & Accessories,87,"Samsung Wireless Charging Pad w/ 2A Wall Charger - Retail Packaging - Black Sapphire, Part # EP-PG920IBUGUS"
,0.8 ounces,http://www.amazon.com/Genuine-Original-Earpods-Earphones-Handsfree/dp/B00U6D62BM,$2.67,31,Accessories,Cell Phones & Accessories,86,100% Genuine Original OEM Apple Iphone 5 5s 5c 6 6plus Earpods Earphones Handsfree w/ Mic MD827LL/A
3.9 x 0.5 x 2 inches,1.4 ounces,http://www.amazon.com/Samsung-Official-Genuine-2800mAh-Warranty/dp/B00IN9HI2I,$10.52,825,Accessories,Cell Phones & Accessories,84,Samsung Official Genuine 2800mAh OEM Battery for Galaxy S5 without Warranty - Non-Retail Packaging - Black/Silver
,2.9 ounces,http://www.amazon.com/Protector-JETech%C2%AE-Premium-Tempered-Samsung/dp/B0132XCT0U,$7.99,"1,102",Accessories,Cell Phones & Accessories,82,"Note 5 Screen Protector, JETech® Premium Tempered Glass Screen Protector Film for Samsung Galaxy Note 5"
8 x 1 x 1 inches,5.8 ounces,http://www.amazon.com/Rizilink-Compact-Expandable-Bluetooth-Monopod/dp/B014S1FOCA,$16.95,12,Accessories,Cell Phones & Accessories,81,"Rizilink MP900 Ultra Compact/Expandable Bluetooth Selfie stick, Monopod for iPhone 6, iPhone 5S, Samsung Galaxy S6 S5, Android"
8.5 x 3.2 x 1.6 inches,6.4 ounces,http://www.amazon.com/Mpow-One-piece-Self-portrait-Extendable-Bluetooth/dp/B00UV3MCK2,$15.99,"1,883",Accessories,Cell Phones & Accessories,83,"Mpow iSnap X One-piece U-Shape Self-portrait Monopod Extendable Selfie Stick with built-in Bluetooth Remote Shutter for iPhone 6, iPhone 5S, Samsung Galaxy S6 S5, Android -Black"
6.5 x 6 x 2 inches,1.2 pounds,http://www.amazon.com/HoMedics-SS-2000G-Relaxation-Machine-Nature/dp/B00A2JBMRE,$23.95,"2,405",Health Care,Health & Personal Care,99,"HoMedics SS-2000G/F-AMZ Sound Spa Relaxation Machine with 6 Nature Sounds, Silver"
9.5 x 4.3 x 6.3 inches,11.2 ounces,http://www.amazon.com/Swiffer-Sweeper-Sweeping-Cloth-Refills/dp/B0035G075O,$11.47,610,Household Supplies,Health & Personal Care,98,"Swiffer Sweeper Dry Sweeping Cloth Refills, 48 Count"
8.2 x 0.8 x 0.4 inches,4.8 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BW9BW,$134.99,"8,569",Sports & Fitness,Sports & Outdoors,96,"Fitbit Charge HR Wireless Activity Wristband, Plum, Large"
6 x 5 x 4 inches,4 ounces,http://www.amazon.com/NOW-Foods-Probiotic-10-Billion-Vcaps/dp/B002S1U7RU,$11.73,807,Vitamins & Dietary Supplements,Health & Personal Care,97,"NOW Foods Probiotic-10 25 Billion, 50 Vcaps"
9.8 x 17.5 x 11.4 inches,8.5 pounds,http://www.amazon.com/Pampers-Swaddlers-Sensitive-Diapers-Economy/dp/B00FB5A0B8,$41.99,636,Baby & Child Care,Health & Personal Care,95,"Pampers Swaddlers Sensitive Diapers Super Economy Pack, Size 3, 128 Count"
9.6 x 4.5 x 8.5 inches,4.2 pounds,http://www.amazon.com/Glad-ForceFlex-Strong-Outdoor-Drawstring/dp/B00AQIULD2,$13.59,505,Household Supplies,Health & Personal Care,94,"Glad ForceFlex Extra Strong Outdoor Drawstring Large Trash Bags, 30 Gallon, 50 Count"
6 x 5 x 4 inches,8 ounces,http://www.amazon.com/Swiffer-Disposable-Cleaning-Unscented-Packaging/dp/B0035G072M,$11.47,574,Household Supplies,Health & Personal Care,93,"Swiffer Disposable Cleaning Dusters Refills, Unscented, 16-Count (Packaging May Vary)"
9.4 x 8 x 11 inches,9 pounds,http://www.amazon.com/Pampers-Natural-Clean-Wipes-Count/dp/B0094DJ3XO,$20.36,581,Diapering,Baby Products,92,Pampers Natural Clean Wipes 7x Box 504 Count
9.3 x 10 x 9.8 inches,5.2 pounds,http://www.amazon.com/Huggies-Overnites-Diapers-Size-Count/dp/B00HB0WIHA,$15.14,"1,421",Diapering,Baby Products,91,"Huggies Overnites Diapers, Size 5, 50 Count"
2.8 x 2.8 x 4 inches,10.4 ounces,http://www.amazon.com/Nuun-Active-Hydration-Electrolyte-Enhanced/dp/B001QW1L72,$16.19,658,Vitamins & Dietary Supplements,Health & Personal Care,89,"Nuun Active Hydration, Electrolyte Enhanced Drink Tablets, Original Mixed Flavor 4-pack: Lemon+Lime, Tri-Berry, Orange, Citrus Fruit (4 Tubes/12 Tabs Per Tube)"
7.7 x 2.9 x 1.7 inches,14.1 ounces,http://www.amazon.com/Thayers-Alcohol-free-Petal-Witch-Hazel/dp/B00016XJ4M,$8.89,"3,875",Skin Care,Beauty,88,Thayers Alcohol-free Rose Petal Witch Hazel with Aloe Vera ~ 12 oz
17.2 x 12.9 x 16.4 inches,9.8 pounds,http://www.amazon.com/Charmin-Ultra-Toilet-Paper-Double/dp/B00YMVI49W,$27.40,113,Household Supplies,Health & Personal Care,86,"Charmin Ultra Soft Toilet Paper, 48 Double Rolls"
5.2 x 2.4 x 5.4 inches,5.6 ounces,http://www.amazon.com/Trojan-Condom-ENZ-Lubricated-Count/dp/B0073R7TWU,$13.97,423,Sexual Wellness,Health & Personal Care,90,"Trojan Condom ENZ Lubricated, 36 Count"
3.1 x 3.1 x 7 inches,15.2 ounces,http://www.amazon.com/NatureWise-Highest-Potency-Management-Supplement/dp/B00GB85MZI,$20.00,"3,052",Vitamins & Dietary Supplements,Health & Personal Care,87,"NatureWise CLA 1250, Highest Potency Non-GMO Healthy Weight Management Supplement, 180 count"
6.9 x 0.8 x 0.4 inches,4.8 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BWCDC,$134.99,"8,569",Sports & Fitness,Sports & Outdoors,84,"Fitbit Charge HR Wireless Activity Wristband, Plum, Small"
18.5 x 10 x 15.4 inches,12.2 pounds,http://www.amazon.com/Luvs-Ultra-Leakguards-Diapers-Supply/dp/B00ZV2D9ZA,$41.99,"3,419",Baby & Child Care,Health & Personal Care,85,"Luvs Ultra Leakguards Diapers, One Month Supply, Size 5, 168 Count"
8.4 x 3.7 x 1.9 inches,1.5 pounds,http://www.amazon.com/Aveeno-Baby-Shampoo-Natural-18-Ounce/dp/B004L5JCZ4,$7.03,"1,399",Baby & Child Care,Health & Personal Care,83,Aveeno Baby Wash & Shampoo with Natural Oat Extract 18-Ounce
9.2 x 18.6 x 12.9 inches,14.2 pounds,http://www.amazon.com/Huggies-Snug-Diapers-Economy-Count/dp/B00BCXF9EG,$42.00,"2,619",Diapering,Baby Products,82,"Huggies Snug and Dry Diapers, Size 5, Economy Plus Pack, 172 Count"
6.8 x 0.8 x 0.4 inches,5.6 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BVTJU,$101.97,"6,230",Sports & Fitness,Sports & Outdoors,81,"Fitbit Charge Wireless Activity Wristband, Black, Small"
9.4 x 0.2 x 2.8 inches,0.3 ounces,http://www.amazon.com/Bedtime-Contoured-Comfortable-Moldex%C2%AE-Includes/dp/B00FJQFJX8,$12.97,"3,457",Health Care,Health & Personal Care,56,"Bedtime Bliss® Contoured & Comfortable Sleep Mask & Moldex® Ear Plugs. Includes Carry Pouch for Eye Mask and Ear Plugs - For Travel, Shift Work & Meditation."
,3.2 ounces,http://www.amazon.com/Innovo-Forehead-Thermometer-Dual-Mode/dp/B00OY7UY60,$36.99,"1,889",Medical Supplies & Equipment,Health & Personal Care,59,Innovo Forehead and Ear Thermometer (Dual Mode) - Newly released on Jan 2015 *CE and FDA approved
2.4 x 6.5 x 8 inches,9.6 ounces,http://www.amazon.com/Amop%C3%A9-Pedi-Perfect-Electronic-Pedicure/dp/B00LE99PA2,$34.17,"5,267",Bath & Body Care,Beauty,58,Amopé Pedi Perfect Electronic Pedicure Foot File
18.2 x 15.4 x 11.3 inches,13.3 pounds,http://www.amazon.com/Luvs-Ultra-Leakguards-Diapers-Supply/dp/B00ZV2D81K,$37.49,"3,419",Baby & Child Care,Health & Personal Care,57,"Luvs Ultra Leakguards Diapers, One Month Supply, Size 4, 192 Count"
18.1 x 13.3 x 16.6 inches,11.8 pounds,http://www.amazon.com/Quilted-Northern-Strong-Tissue-Double/dp/B00BGN8QJW,$25.00,777,Household Supplies,Health & Personal Care,60,"Quilted Northern Ultra Soft and Strong Bath Tissue, 48 Double Rolls"
9.6 x 12.8 x 10.8 inches,5.2 pounds,http://www.amazon.com/Pampers-Swaddlers-Diapers-Giant-Count/dp/B00DGN23UI,$34.94,457,Diapering,Baby Products,55,Pampers Swaddlers Diapers Size N Giant Pack 128 Count
8 x 1 x 0.2 inches,2.4 ounces,http://www.amazon.com/First-Response-Result-Pregnancy-Packaging/dp/B000052XHI,$12.98,703,Medical Supplies & Equipment,Health & Personal Care,54,"First Response Early Result Pregnancy Test, 3 tests, Packaging May Vary"
9.2 x 18 x 14.4 inches,13.6 pounds,http://www.amazon.com/Huggies-Snug-Diapers-Economy-Count/dp/B00BCXF7MU,$42.00,"2,619",Diapering,Baby Products,52,"Huggies Snug and Dry Diapers, Size 4, Economy Plus Pack, 192 Count"
10.1 x 10.8 x 11 inches,5.5 pounds,http://www.amazon.com/GoodNites-Bedtime-Pants-Small-Medium/dp/B00U0NRI0W,$22.97,232,Baby & Child Care,Health & Personal Care,51,"GoodNites Bedtime Pants for Boys, Small/Medium, 44 Count"
8 x 4 x 4 inches,12.8 ounces,http://www.amazon.com/SmartyPants-Gummy-Vitamins-Omega-Vitamin/dp/B004QQ9LVS,$17.84,"1,030",Vitamins & Dietary Supplements,Health & Personal Care,50,"SmartyPants Gummy Vitamins with Omega 3 Fish Oil and Vitamin D, 120 Count"
6.9 x 0.8 x 0.4 inches,4 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BW638,$139.99,"8,569",Sports & Fitness,Sports & Outdoors,53,"Fitbit Charge HR Wireless Activity Wristband, Black, Small"
9 x 5.1 x 1.7 inches,2.1 pounds,http://www.amazon.com/Quest-Nutrition-Protein-Chocolate-Cookie/dp/B00DLDH1N2,$24.99,"1,689",Sports Nutrition,Health & Personal Care,48,"Quest Nutrition Protein Bar Chocolate Chip Cookie Dough Flavor, 12 Count, 25.4 Ounce"
3 x 3 x 3 inches,4 ounces,http://www.amazon.com/Penetrex%C2%AE-Jar-Tendonitis-Fibromyalgia-Neuropathy/dp/B0026HDURA,$19.95,"8,039",Health Care,Health & Personal Care,49,"Penetrex® [2 Oz Jar] :: World's #1 OTC Pain Relief Cream for Sufferers of Arthritis, Neck & Back Pain, Tennis Elbow, Tendonitis, Plantar Fasciitis, Bursitis, Sciatica, Fibromyalgia, Neuropathy, etc"
,,http://www.amazon.com/Gabor-Fitness-Weightlifting-Straps-Package/dp/B00XM1V314,$15.95,73,Sports & Fitness,Sports & Outdoors,61,Gabor Fitness Heavy Duty Weightlifting Wrist Wraps and Straps Combo Package
,,http://www.amazon.com/Bekhic-Replacement-Wireless-Activity-Bracelet/dp/B014WVS8L0,$9.99,,Wearable Technology,Electronics,39,Bekhic 2pcs Replacement USB Charger Cable + Ac Wall Charger Adapter for Fitbit Flex Band Wireless Activity Bracelet
,,http://www.amazon.com/Generation-Fingertip-Oximeter-Saturation-batteries/dp/B00R8JJROG,$18.49,"1,255",Sports & Fitness,Sports & Outdoors,19,"CMS 500DL Generation 2 Fingertip Pulse Oximeter Oximetry Blood Oxygen Saturation Monitor with silicon cover, batteries and lanyard"
,1 pounds,http://www.amazon.com/adidas-Copa-Zone-Cushion-Sock/dp/B00DF0P2I2,$12.00,171,Sports & Fitness,Sports & Outdoors,20,adidas Copa Zone Cushion II Sock
