dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
,1.6 ounces,http://www.amazon.com/Ispeed-Aqua-Training-Swim-Gloves/dp/B00G7TRNO4,,3,Sports & Fitness,Sports & Outdoors,"627,945","Ispeed Aqua Fit Training Swim Gloves (Black, XS)"
,,http://www.amazon.com/Silicone-Round-Shaped-Earplugs-Swimming/dp/B00E0DVZ1Q,$4.39,,Sports & Fitness,Sports & Outdoors,"625,180",Silicone Round Shaped Wired Earplugs for Swimming
,4.2 ounces,http://www.amazon.com/Water-Gear-Silicone-Webbed-Gloves/dp/B00KL8YD0Y,$13.70,1,Sports & Fitness,Sports & Outdoors,"595,998","Water Gear Silicone Swim Webbed Gloves for Kids, 2pcs (Blue)"
,,http://www.amazon.com/Water-Wood-Webbed-Swim-Gloves/dp/B00KV1KS5K,$5.81,1,Sports & Fitness,Sports & Outdoors,"593,799",Water & Wood Webbed Swim Gloves
,,http://www.amazon.com/Hanz-Waterproof-Glove-Chlblkr-Blk-s/dp/B005WY7BK6,$34.99,3,Sports & Fitness,Sports & Outdoors,"626,260",Hanz Waterproof Glove Chlblkr Blk-s 21792
,,http://www.amazon.com/Sunny-Hill-Silicone-Swimming-Webbed/dp/B00X675NGA,$1.98,,Sports & Fitness,Sports & Outdoors,"541,324",Sunny Hill 1 Pair Silicone Swimming Hand Webbed Swim Finger Webbed Gloves
,,http://www.amazon.com/Swim-Training-Gloves-Free-Glide/dp/B00X3W3V7G,$20.58,10,Sports & Fitness,Sports & Outdoors,"132,173",Swim Training Gloves by Free Glide - Aquatic Hand Paddles In A Handy Waterproof Bag - Aids Movement Through Water For Advanced Fitness Benefits
,12.3 ounces,http://www.amazon.com/Silicone-Swimming-Flippers-snorkel-Children/dp/B00JA7JWHG,$10.28,1,Sports & Fitness,Sports & Outdoors,"569,967","New 1 Pair of Blue Silicone Swimming Flippers Hand Swim Web glove great gear to surf,swim,scuba dive,free dive,snorkel,kayak for Men Women Children"
,,http://www.amazon.com/Silicone-Swimming-Finger-Webbed-Flippers/dp/B00YIT3MXQ,$2.91,1,Sports & Fitness,Sports & Outdoors,"126,291",Silicone Swimming Finger Webbed Gloves Frog Hand Flippers Gear Fins Palm Paddle
,1.6 ounces,http://www.amazon.com/Innogear-Resistance-Training-Fingerless-Webbed/dp/B00KWR16WM,$9.80,9,Sports & Fitness,Sports & Outdoors,"114,479",Innogear Water Resistance Training Fingerless Webbed Swim Gloves (Medium)
13 x 7 x 3 inches,1 pounds,http://www.amazon.com/ONeill-5mm-Psycho-SL-Glove/dp/B0088041Y0,$49.95,7,Sports & Fitness,Sports & Outdoors,"122,493",O'Neill 5mm Psycho SL Glove
,,http://www.amazon.com/Blue-Seventy-Blueseventy-Swim-Gloves/dp/B002XG3FI8,$30.00,2,Outdoor Recreation,Sports & Outdoors,"115,483",Blueseventy Swim Gloves
,12 ounces,http://www.amazon.com/Blueseventy-Thermal-Swim-Gloves-Mens/dp/B00F5I5N5Y,$44.95,7,Sports & Fitness,Sports & Outdoors,"109,743",Blueseventy Thermal Swim Gloves - Men's
,3.2 ounces,http://www.amazon.com/Sportsrain-Aqua-Training-Swim-Gloves-blue/dp/B00QLEXEE8,$40.99,7,Sports & Fitness,Sports & Outdoors,"99,441",Sportsrain Aqua Fit Training Swim Gloves-blue
,,http://www.amazon.com/Blue-Seventy-AG-blueseventy-Gloves/dp/B004D29H5A,$29.95,6,Sports & Fitness,Sports & Outdoors,"120,796",blueseventy Swim Gloves
,,http://www.amazon.com/Water-Gear-Silicone-Force-Gloves/dp/B0002HRB1M,$16.14,36,Sports & Fitness,Sports & Outdoors,"73,513",Water Gear Silicone Force Gloves
,,http://www.amazon.com/Speedo-Aquatic-Fitness-Gloves/dp/B00KM93OJS,$16.94,,Sports & Fitness,Sports & Outdoors,"55,726",Speedo Aquatic Fitness Gloves
,,http://www.amazon.com/Seal-Skinz-Waterproof-Gloves/dp/B000LWOZYE,$37.99,45,Sports & Fitness,Sports & Outdoors,"80,546",Seal Skinz Waterproof Gloves
10 x 1 x 15 inches,2.9 ounces,http://www.amazon.com/Buff-Pro-Series-Angler-Gloves/dp/B00BCNTEN8,$32.00,20,Sports & Fitness,Sports & Outdoors,"50,020",Buff Pro Series - Angler II Gloves
6 x 5 x 1 inches,4 ounces,http://www.amazon.com/Head-Training-Gloves-Black-Orange/dp/B0079O7X0K,$15.99,41,Sports & Fitness,Sports & Outdoors,"47,692",Head Swim Training Gloves in Black / Orange
,7 ounces,http://www.amazon.com/Water-Gear-Neoprene-Force-Gloves/dp/B0002HRB08,$18.42,12,Sports & Fitness,Sports & Outdoors,"48,879",Water Gear Neoprene Force Gloves
,,http://www.amazon.com/Water-Gear-All-Neoprene-Fingerless-Gloves/dp/B0002H4O62,$10.12,41,Sports & Fitness,Sports & Outdoors,"24,712",Water Gear All-Neoprene Fingerless Force Gloves
,,http://www.amazon.com/Flammi-Training-Gloves-Resistance-Webbed/dp/B011I8PJ9Y,$8.95,4,Sports & Fitness,Sports & Outdoors,"11,916",Flammi Aqua Fit Swim Training Gloves Water Resistance Webbed Swim Gloves ( 1 Pair)
13 x 8 x 1 inches,1.6 ounces,http://www.amazon.com/Aqua-Sphere-Webbed-Swim-Gloves/dp/B000EORH2Q,$8.32,144,Sports & Fitness,Sports & Outdoors,"14,668",Aqua Sphere Webbed Swim Gloves
8 x 7.5 x 0.6 inches,5.6 ounces,http://www.amazon.com/Speedo-Aqua-Swim-Training-Gloves/dp/B00074VON6,$20.11,761,Sports & Fitness,Sports & Outdoors,"1,060",Speedo Aqua Fit Swim Training Gloves
,8 ounces,http://www.amazon.com/Set-Pre-Moistened-Disposable-Cleaning-Mitts/dp/B001U8NSEG,,2,Sports & Fitness,Sports & Outdoors,"1,010",Set of 5 Pre-Moistened Disposable Spa Cleaning Mitts
,,http://www.amazon.com/BestOfferBuy-Silicone-Gloves-Paddles-Training/dp/B012NEGR7U,$5.90,1,Sports & Fitness,Sports & Outdoors,"1,018",BestOfferBuy Silicone Swim Frog Web Gloves Hand Paddles Fins Training
,,http://www.amazon.com/HuaYang-Silicone-Flipper-Swimming-Webbed/dp/B00MQFUEOE,$3.43,,Sports & Fitness,Sports & Outdoors,"1,006","HuaYang Silicone Fins Dive Glove Flipper Swimming Webbed Cover(Size: M , Peach)"
,0.3 ounces,http://www.amazon.com/Fingerless-Webbed-Resistance-Training-Fitness/dp/B00WLKEHAQ,$11.19,2,Sports & Fitness,Sports & Outdoors,"991,522",Fingerless Webbed Swim Gloves/Water Resistance Training Fitness Swim Gloves
,1 pounds,http://www.amazon.com/Rip-Curl-Flash-Finger-Glove/dp/B005EX2DRQ,,1,Sports & Fitness,Sports & Outdoors,"942,399","Rip Curl Men's Flash Bomb 5/3 5 Fingler Glove (Assorted, Large)"
,3.2 ounces,http://www.amazon.com/Seventy-Ironman-Webbed-Paddling-Gloves/dp/B000ZMA1HA,,2,Sports & Fitness,Sports & Outdoors,"932,583",Blue Seventy Ironman Webbed Paddling Gloves - Size Large (L)
,4 pounds,http://www.amazon.com/NP-Surf-Finger-Amara-Glove/dp/B00HLACFD2,$14.00,,Sports & Fitness,Sports & Outdoors,"988,786",NP Surf Full Finger Amara Glove
,1.6 ounces,http://www.amazon.com/Neoprene-Swim-Gloves-small-pair/dp/B0085NS5AQ,$12.52,1,Sports & Fitness,Sports & Outdoors,"981,328",Neoprene Swim Gloves - RED small (pair)
,,http://www.amazon.com/Water-Gear-Lycra-Neoprene-Force-Gloves/dp/B004V9U9XY,$15.56,,Sports & Fitness,Sports & Outdoors,"906,842",Water Gear Lycra-Neoprene Force Gloves
,11.2 ounces,http://www.amazon.com/Rip-Curl-Flash-Bomb-Mitten/dp/B005EX2GWI,,,Sports & Fitness,Sports & Outdoors,"874,832","Rip Curl Men's Flash Bomb 7/5 Mitten Gloves (Assorted, Small)"
,4 pounds,http://www.amazon.com/NP-Surf-Finger-1-5mm-Seamless/dp/B00HLAC6SG,$39.99,,Sports & Fitness,Sports & Outdoors,"886,711",NP Surf Full Finger 1.5mm Seamless Neo Glove
,2.4 ounces,http://www.amazon.com/Sportsrain-Training-Gloves-small-size-blue/dp/B00QLEXQ4G,,2,Sports & Fitness,Sports & Outdoors,"811,897",Sportsrain Aqua Fit Training Swim Gloves small size-blue
,3.5 ounces,http://www.amazon.com/iPerb%C2%AE-Silicone-Swimming-Training-Flippers/dp/B00LN8G3IQ,$5.98,1,Sports & Fitness,Sports & Outdoors,"873,313",iPerb® Silicone Water Swim Swimming Diving Training Webbed Hand Flippers Fast Half Finger Gloves
,4 pounds,http://www.amazon.com/NP-Surf-Neo-Amara-Glove/dp/B00HLAJVOI,$34.99,,Sports & Fitness,Sports & Outdoors,"809,919",NP Surf Neo/Amara Glove
,0.8 ounces,http://www.amazon.com/Milliard-Aqua-Fitness-Glove-Medium/dp/B00994R2KY,$8.00,3,Sports & Fitness,Sports & Outdoors,"751,445",Milliard Aqua Fitness Glove Size Medium
,,http://www.amazon.com/Rip-Curl-Flash-Finger-Glove/dp/B007900NWE,,3,Sports & Fitness,Sports & Outdoors,"1,210","Rip Curl Men's Flash Bomb 3/2 5 Finger Glove (Assorted, Large)"
,4 pounds,http://www.amazon.com/NP-Surf-Finger-Amara-Glove/dp/B00HLACTSI,$24.99,,Sports & Fitness,Sports & Outdoors,"791,900",NP Surf Half Finger Amara Glove
,2.4 ounces,http://www.amazon.com/Silicone-Webbed-Flippers-Training-Glove/dp/B00KL8YFFW,$9.29,1,Sports & Fitness,Sports & Outdoors,"773,910","Silicone Swim Gear Fins Hand Webbed Flippers Training Glove for Kids, S, Blue"
,4 ounces,http://www.amazon.com/Marine-Sailing-Yachting-Gloves-Boats/dp/B00DGBWND2,$7.49,,Sports & Fitness,Sports & Outdoors,"330,049",Marine Sailing Yachting Gloves for Boats - Size Xl - 2 Fingers Cut - Five Oceans
,,http://www.amazon.com/Arena-Aquafit-Water-Fitness-Gloves/dp/B001ECR6NM,$15.95,3,Sports & Fitness,Sports & Outdoors,"477,736",Arena Aquafit Water Fitness Gloves
,,http://www.amazon.com/Fortunings-JDS%C2%AE-Neoprene-equipment-diving/dp/B00ZHL16KK,$16.55,,Outdoor Recreation,Sports & Outdoors,"329,854",Fortuning's JDS® 2MM Neoprene water sport equipment diving gloves
,,http://www.amazon.com/Silicone-Swim-Gloves-available-sizes/dp/B005DP7RFI,,53,Sports & Fitness,Sports & Outdoors,"281,039","Silicone Swim Gloves ** available sizes: S, M, L **"
,3.2 ounces,http://www.amazon.com/TYR-SPORT-Elite-Fitness-Gloves/dp/B00D2UMHRY,,21,Sports & Fitness,Sports & Outdoors,"233,340","TYR SPORT Elite Fitness Gloves, Medium"
,7 ounces,http://www.amazon.com/Fingerless-Gloves-for-Water-Training/dp/B00C690JYU,$12.99,37,Sports & Fitness,Sports & Outdoors,"238,791",Fingerless Gloves for Water Training
,,http://www.amazon.com/TYR-LAQGLV-Aquatic-Resistance-Gloves/dp/B0093SQGF8,$12.30,1,Sports & Fitness,Sports & Outdoors,"432,895",TYR Sport LAQGLV Aquatic Resistance Gloves
,,http://www.amazon.com/MECO-Webbed-Gloves-color-choice/dp/B00EQ1RQJC,$6.37,6,Sports & Fitness,Sports & Outdoors,"235,148",MECO(TM)Webbed Swim Gloves(2 color 3 size choice)
,,http://www.amazon.com/Hanz-Chillblocker-Waterproof-Gloves-Black/dp/B0078TBOLA,$53.99,10,Outdoor Recreation,Sports & Outdoors,"262,041",Hanz Chillblocker Waterproof Gloves in Black
,,http://www.amazon.com/Sinodoor-Training-Gloves-Resistance-Fingerless/dp/B010PA6EOK,$11.39,1,Sports & Fitness,Sports & Outdoors,"226,871",Sinodoor Aqua Fit Swim Training Gloves Water Resistance Fingerless Webbed Swim Gloves
13 x 7 x 3 inches,1 pounds,http://www.amazon.com/ONeill-7mm-Psycho-SL-Mitten/dp/B008800W5C,$57.56,2,Sports & Fitness,Sports & Outdoors,"189,213",O'Neill 7mm Psycho SL Mitten
,2.4 ounces,http://www.amazon.com/Tinksky-Silicone-Frogman-Swimming-Webbed/dp/B00Y0E5NAO,$5.89,13,Sports & Fitness,Sports & Outdoors,"188,550",Tinksky A Pair of Soft Silicone Swim Frogman Swimming Webbed Gloves - Size S (Sky-blue)
,12.8 ounces,http://www.amazon.com/Body-Glove-Paddle-Tipless-Webbed/dp/B0051IFD6M,$19.99,9,Sports & Fitness,Sports & Outdoors,"187,455",Body Glove 1.5mm Power Paddle II Tipless Webbed Gloves
,1.6 ounces,http://www.amazon.com/Innogear-Resistance-Training-Fingerless-Webbed/dp/B00KWR16TA,$9.80,15,Sports & Fitness,Sports & Outdoors,"177,617",Innogear Water Resistance Training Fingerless Webbed Swim Gloves (Large)
,5.6 ounces,http://www.amazon.com/TYR-Neoprene-Swim-Gloves/dp/B009856M46,$23.04,2,Sports & Fitness,Sports & Outdoors,"179,243",TYR Neoprene Swim Gloves
,2.4 ounces,http://www.amazon.com/Sportsrain-Training-Gloves-middle-size-blue/dp/B00QLEXRDQ,$26.99,2,Sports & Fitness,Sports & Outdoors,"148,723",Sportsrain Aqua Fit Training Swim Gloves middle size-blue
,1 pounds,http://www.amazon.com/Hyperflex-Wetsuits-Mens-Mesh-Glove/dp/B00403NP5U,$25.99,7,Sports & Fitness,Sports & Outdoors,"156,791",Hyperflex Wetsuits Men's 5mm Mesh Skin Glove
,,http://www.amazon.com/HYDRO-FIT-Kit-Easy-Close-Cuffs-Multi/dp/B0081M4KU0,$99.95,1,Sports & Fitness,Sports & Outdoors,"147,706",HYDRO-FIT Kit with Easy-Close HYDRO-FIT Cuffs O/S Multi
,,http://www.amazon.com/Harryshell-Resistance-Training-Fingerless-Flippers/dp/B00ZZMIIKC,$9.26,7,Sports & Fitness,Sports & Outdoors,"144,491",Harryshell(TM)Water Resistance Fins Hand Glove Training Fingerless Webbed Flippers Paddle Swim Gloves
,8 ounces,http://www.amazon.com/Swimming-Snorkeling-Octo-Blue-Swimmers/dp/B004E4JWES,$9.99,16,Sports & Fitness,Sports & Outdoors,"155,124","Swimming Gloves with Webbed Fingers Snorkeling, Surfing Octo Blue, Surf Gloves, Surfing Gloves, Surfers Gloves, Snorkeling Gloves, Scuba Gloves, Dive Gloves, Swimmers Gloves, Swim Gloves, Aquatic Gloves"
,6.4 ounces,http://www.amazon.com/Tusa-Fin-Strap-Assembly-Fins/dp/B0000DYKFQ,$14.95,9,Sports & Fitness,Sports & Outdoors,"97,307",Tusa Fin Strap Assembly Kit for Tusa Fins
,1.4 ounces,http://www.amazon.com/Vktech-Silicone-Finger-Gloves-Swimming/dp/B00E4DNZXS,$2.99,10,Sports & Fitness,Sports & Outdoors,"94,367",Vktech Silicone Finger Gloves for Swimming Blue (M)
8 x 14 x 10 inches,1 pounds,http://www.amazon.com/Aqua-Sphere-Alpha-Fins-Mens/dp/B013E1UZOC,$24.52,157,Sports & Fitness,Sports & Outdoors,"17,579",Aqua Sphere Alphafin Eva Foam Fin
,8 ounces,http://www.amazon.com/Ally-14000060-Swim-Fin-Socks/dp/B00DKBN7K6,$10.99,4,Sports & Fitness,Sports & Outdoors,"93,325",Ally Swim Fin Socks
27.2 x 22 x 3.9 inches,4.6 pounds,http://www.amazon.com/FINIS-1-35-003-Rapid-Monofin/dp/B001GQ2BMC,$78.77,66,Sports & Fitness,Sports & Outdoors,"92,623",Rapid Monofin
,1 pounds,http://www.amazon.com/FINIS-1-25-001-101-Footbooties/dp/B001GQ2CGM,$13.41,12,Sports & Fitness,Sports & Outdoors,"89,604",FINIS Footbooties
,,http://www.amazon.com/TrendBox-Swimming-Silicone-Flippers-Resistance/dp/B011WJEG7A,$5.49,,Sports & Fitness,Sports & Outdoors,"88,899",TrendBox Swim Swimming Soft Silicone Gear Paddle Fins Fingers Hand Palm Webbed Flippers Training Gloves Water Resistance
,"1,873.9 pounds",http://www.amazon.com/Speedo-SPEEDO-BioFuse-Training-Fin/dp/B009ZDLFMU,$29.48,13,Sports & Fitness,Sports & Outdoors,"88,247",SPEEDO BioFuse Training Fin
,1.2 pounds,http://www.amazon.com/TYR-SPORT-Burner-Color-Size/dp/B00D2UMA4Y,$34.95,159,Sports & Fitness,Sports & Outdoors,"77,870",TYR SPORT EBP Burner Fin  (Color of Fin is By Size)
6 x 8 x 4 inches,7.8 ounces,http://www.amazon.com/Aqua-Sphere-Zip-Replacement-Strap/dp/B00279MYHY,$14.90,13,Sports & Fitness,Sports & Outdoors,"76,360",Aqua Sphere Zip Fin Replacement Strap - Pair
4 x 12 x 16 inches,1 pounds,http://www.amazon.com/Intex-55930-Swim-Fins-Small/dp/B0007XC2QA,$12.16,9,Sports & Fitness,Sports & Outdoors,"75,041",Intex Swim Fins - Small
,661.4 pounds,http://www.amazon.com/FINIS-Kids-Finz/dp/B0028AMREM,$19.19,31,Sports & Fitness,Sports & Outdoors,"72,654",Kids Finz
,1 pounds,http://www.amazon.com/Deep-See-Jr-Splash-Fins/dp/B004HIXSQY,$19.95,,Sports & Fitness,Sports & Outdoors,"62,253",Deep See Jr Splash Fins
15.8 x 15.8 x 3.6 inches,1.6 pounds,http://www.amazon.com/FINIS-1-30-012-265-Atlantis/dp/B00MIGU0EU,$31.99,13,Sports & Fitness,Sports & Outdoors,"64,516",Atlantis
,,http://www.amazon.com/Water-Gear-Guppy-Trainers/dp/B0072VNQBK,$8.13,13,Sports & Fitness,Sports & Outdoors,"61,285",Water Gear Guppy Trainers
,1.9 pounds,http://www.amazon.com/Arena-Powerfin-Hook-Training-Fin/dp/B00M1RP2RQ,$28.90,6,Sports & Fitness,Sports & Outdoors,"60,993",Arena Powerfin Hook Training Fin
,,http://www.amazon.com/Speedo-Optimus-Swim-Training-Fins/dp/B00074W4K8,,49,Sports & Fitness,Sports & Outdoors,"79,374","Speedo Optimus Swim Training Fins, Blue/Orange, XX-Small"
5 x 3 x 1 inches,8 ounces,http://www.amazon.com/Shock-Doctor-Convertible-Mouth-Guard/dp/B00J2AM8VS,$11.99,114,Sports & Fitness,Sports & Outdoors,199,Shock Doctor Gel Max Convertible Mouth Guard
1 x 18 x 13.8 inches,1 pounds,http://www.amazon.com/adidas-Alliance-II-Sackpack/dp/B00GV47BMY,$14.99,529,Sports & Fitness,Sports & Outdoors,178,adidas Alliance II Sackpack
6 x 6 x 7 inches,8.8 ounces,http://www.amazon.com/Fun-Express-Training-Traffic-Orange/dp/B005Y0FZBA,$9.78,197,Sports & Fitness,Sports & Outdoors,156,Fun Express Set of 12 Sport Training Traffic Orange Cones Soccer Cone
,9.6 ounces,http://www.amazon.com/Wilson-WTH875-24-Traditional-Soccer-Ball/dp/B002WM9HM6,$8.99,425,Sports & Fitness,Sports & Outdoors,151,Wilson Traditional Soccer Ball
1.8 x 6 x 3.9 inches,3.2 ounces,http://www.amazon.com/Johnson-Flexible-Fabric-Adhesive-Bandages/dp/B00006IDL6,$6.28,449,Health Care,Health & Personal Care,535,"Johnson & Johnson Flexible Fabric Adhesive Bandages, 1 x 3, 100 per Box"
6 x 5 x 4 inches,1.4 pounds,http://www.amazon.com/Mueller-Adjustable-Regular-1-Count-Package/dp/B00267SFKC,$24.91,"2,046",Medical Supplies & Equipment,Health & Personal Care,470,"Mueller Adjustable Lumbar Back Brace, Black, Regular, 1-Count Package"
,1 pounds,http://www.amazon.com/HEAD-P-455008-L-P-Contour-Swim-Paddle/dp/B00XM1WCYG,$13.29,37,Outdoor Recreation,Sports & Outdoors,"15,928",HEAD Contour Swim Paddle
3 x 3 x 3 inches,1 pounds,http://www.amazon.com/Champion-Sports-NCAA-Certified-Lacrosse/dp/B006JANLIS,$6.25,388,Sports & Fitness,Sports & Outdoors,119,Champion Sports NCAA NFHS Certified Lacrosse Ball
,1 pounds,http://www.amazon.com/KT-Original-Kinesiology-Therapeutic-Tape/dp/B003DV5KHG,$11.65,709,Medical Supplies & Equipment,Health & Personal Care,148,KT TAPE Original Cotton Elastic Kinesiology Therapeutic Tape - 20 Pre-Cut 10-Inch Strips
,,http://www.amazon.com/Kiefer-Training-Swim-Fins/dp/B00MX3PY7Q,$29.40,18,Sports & Fitness,Sports & Outdoors,"15,710",Kiefer Training Swim Fins
,,http://www.amazon.com/Speedo-Kids-Begin-Printed-Neoprene/dp/B00WSW8IDY,$22.28,21,Sports & Fitness,Sports & Outdoors,"15,129",Speedo Kids' UPF 50+ Begin to Swim Printed Neoprene Swim Vest
,1.3 pounds,http://www.amazon.com/Aurorae-Camping-Microfiber-Absorbent-Lightweight/dp/B00W6899EW,$24.99,129,Sports & Fitness,Sports & Outdoors,"15,090","Sport And Swim Towel by Aurorae Aqua for Beach, Pool, Camping & Travel, Microfiber, Super Absorbent, Extra Large, Lightweight"
16.2 x 10.9 x 8.5 inches,8.8 ounces,http://www.amazon.com/3M-Utility-Duct-Tape-Silver/dp/B00MLTB2G4,$8.24,180,Sports & Fitness,Sports & Outdoors,14,"3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)"
4 x 6 x 2 inches,7.2 ounces,http://www.amazon.com/Aqua-Sphere-1003219-Stationary-Swimmer/dp/B001Q3LT8M,$18.08,143,Outdoor Recreation,Sports & Outdoors,"13,965",Aqua Sphere Stationary Swimmer
,,http://www.amazon.com/Water-Gear-Runner-Flotation-Belt/dp/B001C4FFZS,$23.95,108,Sports & Fitness,Sports & Outdoors,"14,650",Water Gear Water Runner Flotation Belt
,2.6 ounces,http://www.amazon.com/TYR-SPORT-Junior-Pull-Float/dp/B00D2VG2RO,$10.90,6,Sports & Fitness,Sports & Outdoors,"13,895",TYR SPORT Junior Pull Float
9.2 x 5.8 x 3.5 inches,6.4 ounces,http://www.amazon.com/TYR-SPORT-Aquatic-Floatation-Belt/dp/B0093SRMRO,$16.59,66,Sports & Fitness,Sports & Outdoors,"14,364","TYR SPORT Aquatic Floatation Belt, One Size"
,1 pounds,http://www.amazon.com/Speedo-Power-Swim-Training-Fins/dp/B00GDDCEWA,$20.49,13,Sports & Fitness,Sports & Outdoors,"13,837",Speedo Power Swim Training Fins
,1 pounds,http://www.amazon.com/FINIS-Yellow-Positive-Drive-Fin/dp/B0075K6BEW,$21.99,76,Sports & Fitness,Sports & Outdoors,"13,128",FINIS Yellow Positive Drive Fin
,,http://www.amazon.com/BetterTimes-Training-Fins/dp/B0006NH1ZI,$19.95,41,Sports & Fitness,Sports & Outdoors,"11,409",Training Fins
,,http://www.amazon.com/Phantom-Aquatics-Smart-Short-Training/dp/B00XM1YQB8,$29.34,33,Sports & Fitness,Sports & Outdoors,"10,064",Phantom Aquatics Smart Short Blade Swim Training Fins
,1 pounds,http://www.amazon.com/FINIS-1-05-035-Foam-Kickboard/dp/B001GQ2CMQ,$14.93,50,Sports & Fitness,Sports & Outdoors,"11,538",FINIS Foam Kickboard
,1 pounds,http://www.amazon.com/Speedo-JPB-3-Junior-Pull-Buoy/dp/B006QI4BNM,$13.90,15,Sports & Fitness,Sports & Outdoors,"9,508",Speedo Junior Pull Buoy
,0.3 ounces,http://www.amazon.com/Lifting-Straps-Rip-Toned-Weightlifting/dp/B00COY99U2,$9.97,697,Sports & Fitness,Sports & Outdoors,281,"Lifting Straps By Rip Toned - Bonus Ebook - Lifetime Warranty - (Pair) Cotton Padded Weightlifting Wrist Straps for Weightlifting, Bodybuilding, Crossfit, Strength Training, Powerlifting, MMA"
12 x 13 x 3 inches,9.6 ounces,http://www.amazon.com/FINIS-Alignment-Swimming-Kickboard-Yellow/dp/B00A7HTE5I,$19.99,25,Sports & Fitness,Sports & Outdoors,"10,644","FINIS Alignment Swimming Kickboard, Yellow"
8.5 x 7.5 x 0.3 inches,11.2 ounces,http://www.amazon.com/Speedo-Power-Paddles-Swim-Training/dp/B00074UU22,,13,Sports & Fitness,Sports & Outdoors,"8,389","Speedo Power Paddle Swim Training Aid, Multi, Small"
,11.2 ounces,http://www.amazon.com/TYR-Tyr-Jr-Kickboard/dp/B0016CWC5W,$10.99,26,Sports & Fitness,Sports & Outdoors,"8,567",Tyr Jr. Kickboard
,0.3 ounces,http://www.amazon.com/DR-Protectors-Treatment-Separators-Straightener/dp/B00SG0FG2S,$9.99,266,Medical Supplies & Equipment,Health & Personal Care,828,"DR ROGO Bunion Relief 2 Big Toe Protectors For Bunions Treatment Bunion Gel Toe Separators, Spacers, Straightener and Spreader for a perfect Toe Alignment and bunion pain relief"
,10.9 ounces,http://www.amazon.com/Speedo-I-M-Tech-Training-Paddles/dp/B005MVXV3A,$18.57,75,Sports & Fitness,Sports & Outdoors,"9,263",Speedo I.M. Tech Swim Training Paddles
3.8 x 1.8 x 7 inches,2.4 ounces,http://www.amazon.com/Mueller-Medicine-Reversible-Stabilizer-Measure/dp/B004YIFA2C,$12.22,986,Medical Supplies & Equipment,Health & Personal Care,832,"Mueller Sports Medicine Reversible Thumb Stabilizer, Black, Measure Around Wrist- Fits 5.5 - 10.5 Inches"
,,http://www.amazon.com/NIKE-Mercurial-Lite-Soccer-Guards/dp/B00LHWR738,$24.99,66,Sports & Fitness,Sports & Outdoors,271,NIKE Mercurial Lite Soccer Shin Guards
,3.2 ounces,http://www.amazon.com/Z-Athletic-Gymnastics-Climbing-Weight-Lifting/dp/B001KGA1L6,$5.85,232,Sports & Fitness,Sports & Outdoors,243,"Z-Athletic 3 oz. Chalk Ball for Gymnastics, Climbing, and Weight Lifting"
,1 pounds,http://www.amazon.com/adidas-Metro-IV-Soccer-Socks/dp/B00SGT6UKG,$8.00,13,Sports & Fitness,Sports & Outdoors,248,adidas Metro IV Soccer Socks
,,http://www.amazon.com/Franklin-Sports-Competition-Soccer-Goal/dp/B00LBEIN76,$89.99,294,Sports & Fitness,Sports & Outdoors,272,Franklin Sports Competition Soccer Goal
,,http://www.amazon.com/Speed-Agility-Ladder-Kit-Equipment/dp/B015HAQD1W,$27.08,506,Sports & Fitness,Sports & Outdoors,257,Speed Agility Ladder Kit - 8 rungs (4 metres) - Free Training Bag and Easy to Pack/Unpack. Perfect Equipment to Boost Reaction Speed
,,http://www.amazon.com/Master-of-Muscle-Kinesiology-Tape/dp/B00MBN7XHW,$8.97,613,Medical Supplies & Equipment,Health & Personal Care,242,Master of Muscle Kinesiology Tape
8 x 1 x 4 inches,3.5 ounces,http://www.amazon.com/Bracoo-Breathable-Neoprene-Ankle-Support/dp/B005BIRDB0,$11.70,707,Medical Supplies & Equipment,Health & Personal Care,241,"Bracoo Breathable Neoprene Ankle Support, One Size, Black"
,2 pounds,http://www.amazon.com/adidas-Performance-Youth-Shin-Guard/dp/B00S0ODZIM,$10.99,144,Sports & Fitness,Sports & Outdoors,238,adidas Performance F50 Youth Shin Guard
,4.8 ounces,http://www.amazon.com/Bracoo-Breathable-Abdominal-Maternity-Support/dp/B009LA4VOG,$13.99,415,Medical Supplies & Equipment,Health & Personal Care,742,"Bracoo Breathable Abdominal Binder and Maternity Back Support, One Size, Pink"
,1.2 pounds,http://www.amazon.com/adidas-Performance-X-ite-Soccer-Ball/dp/B00Q4N4UXK,$4.24,139,Sports & Fitness,Sports & Outdoors,230,adidas Performance F50 X-ite II Soccer Ball
,6.1 ounces,http://www.amazon.com/Vizari-70109-xs-P-Malaga-Shin-Guard/dp/B00S8826WQ,$10.99,132,Sports & Fitness,Sports & Outdoors,226,Vizari Malaga Shin Guard
,12 ounces,http://www.amazon.com/adidas-adidas-S15251-001-Parent-Performance-Ghost-Guard/dp/B00U60F5K4,$19.99,89,Sports & Fitness,Sports & Outdoors,220,adidas Performance Ghost Guard
